time,timestamp,predicted_load,actual_load,forecast_error,pods_before,pods_after,scaling_action,reason,cpu_utilization,sla_breached_before,scenario,strategy
1325,1325,64.79296786540468,50.0,-14.792967865404677,2,2,0,utilization=32.40%,0.32396483932702336,False,PREDICTED_5M,REACTIVE
1326,1326,60.36006741445586,28.0,-32.36006741445586,2,2,0,utilization=30.18%,0.3018003370722793,False,PREDICTED_5M,REACTIVE
1327,1327,51.70692078311424,63.0,11.293079216885758,2,2,0,utilization=25.85%,0.2585346039155712,False,PREDICTED_5M,REACTIVE
1328,1328,67.26479425060012,44.0,-23.26479425060012,2,2,0,utilization=33.63%,0.3363239712530006,False,PREDICTED_5M,REACTIVE
1329,1329,54.76316447387504,55.0,0.2368355261249632,2,2,0,utilization=27.38%,0.2738158223693752,False,PREDICTED_5M,REACTIVE
1330,1330,63.83355858573292,23.0,-40.83355858573292,2,2,0,utilization=31.92%,0.3191677929286646,False,PREDICTED_5M,REACTIVE
1331,1331,43.819291520579895,61.0,17.180708479420105,2,2,-1,utilization=21.91%,0.21909645760289947,False,PREDICTED_5M,REACTIVE
1332,1332,61.66827180510598,33.0,-28.66827180510598,2,2,0,utilization=30.83%,0.3083413590255299,False,PREDICTED_5M,REACTIVE
1333,1333,42.66698091756069,32.0,-10.666980917560693,2,2,0,utilization=21.33%,0.21333490458780346,False,PREDICTED_5M,REACTIVE
1334,1334,45.82698163466205,35.0,-10.826981634662047,2,2,0,utilization=22.91%,0.22913490817331023,False,PREDICTED_5M,REACTIVE
1335,1335,43.36537524029126,29.0,-14.365375240291256,2,2,0,utilization=21.68%,0.2168268762014563,False,PREDICTED_5M,REACTIVE
1336,1336,38.35752109363147,45.0,6.642478906368531,2,2,0,utilization=19.18%,0.19178760546815735,False,PREDICTED_5M,REACTIVE
1337,1337,44.92051976737238,50.0,5.079480232627617,2,2,-1,utilization=22.46%,0.22460259883686193,False,PREDICTED_5M,REACTIVE
1338,1338,47.54721835268925,59.0,11.45278164731075,2,2,0,utilization=23.77%,0.23773609176344623,False,PREDICTED_5M,REACTIVE
1339,1339,54.57775473132629,29.0,-25.57775473132629,2,2,0,utilization=27.29%,0.27288877365663144,False,PREDICTED_5M,REACTIVE
1340,1340,43.42086774236198,89.0,45.57913225763802,2,2,0,utilization=21.71%,0.2171043387118099,False,PREDICTED_5M,REACTIVE
1341,1341,67.87536269944275,37.0,-30.875362699442743,2,2,0,utilization=33.94%,0.3393768134972137,False,PREDICTED_5M,REACTIVE
1342,1342,45.787066758801934,80.0,34.212933241198066,2,2,0,utilization=22.89%,0.22893533379400968,False,PREDICTED_5M,REACTIVE
1343,1343,66.45704383948153,49.0,-17.45704383948153,2,2,0,utilization=33.23%,0.33228521919740767,False,PREDICTED_5M,REACTIVE
1344,1344,49.80242793968421,59.0,9.197572060315792,2,2,-1,utilization=24.90%,0.24901213969842104,False,PREDICTED_5M,REACTIVE
1345,1345,63.82020859600559,100.0,36.17979140399441,2,2,0,utilization=31.91%,0.31910104298002795,False,PREDICTED_5M,REACTIVE
1346,1346,75.27328993684691,46.0,-29.273289936846908,2,2,0,utilization=37.64%,0.37636644968423455,False,PREDICTED_5M,REACTIVE
1347,1347,54.46572441667002,105.0,50.53427558332998,2,2,0,utilization=27.23%,0.2723286220833501,False,PREDICTED_5M,REACTIVE
1348,1348,81.86887223239299,24.0,-57.86887223239299,2,2,0,utilization=40.93%,0.40934436116196493,False,PREDICTED_5M,REACTIVE
1349,1349,45.9262027592353,54.0,8.073797240764698,2,2,0,utilization=22.96%,0.2296310137961765,False,PREDICTED_5M,REACTIVE
1350,1350,61.86134972647132,59.0,-2.861349726471317,2,2,0,utilization=30.93%,0.3093067486323566,False,PREDICTED_5M,REACTIVE
1351,1351,58.23190744956253,63.0,4.768092550437466,2,2,-1,utilization=29.12%,0.2911595372478126,False,PREDICTED_5M,REACTIVE
1352,1352,59.49708460534404,53.0,-6.497084605344035,2,2,0,utilization=29.75%,0.2974854230267202,False,PREDICTED_5M,REACTIVE
1353,1353,56.94009193569334,20.0,-36.94009193569334,2,2,0,utilization=28.47%,0.2847004596784667,False,PREDICTED_5M,REACTIVE
1354,1354,37.56823672612672,34.0,-3.5682367261267203,2,2,0,utilization=18.78%,0.1878411836306336,False,PREDICTED_5M,REACTIVE
1355,1355,49.122813579985966,59.0,9.877186420014034,2,2,0,utilization=24.56%,0.24561406789992982,False,PREDICTED_5M,REACTIVE
1356,1356,54.20405333083887,57.0,2.7959466691611325,2,2,0,utilization=27.10%,0.2710202666541943,False,PREDICTED_5M,REACTIVE
1357,1357,58.06216497554341,81.0,22.93783502445659,2,2,-1,utilization=29.03%,0.29031082487771703,False,PREDICTED_5M,REACTIVE
1358,1358,65.90026250349662,77.0,11.09973749650338,2,2,0,utilization=32.95%,0.3295013125174831,False,PREDICTED_5M,REACTIVE
1359,1359,67.7628014505586,51.0,-16.762801450558598,2,2,0,utilization=33.88%,0.338814007252793,False,PREDICTED_5M,REACTIVE
1360,1360,57.38899147762413,49.0,-8.388991477624131,2,2,0,utilization=28.69%,0.28694495738812065,False,PREDICTED_5M,REACTIVE
1361,1361,62.01370838678496,48.0,-14.013708386784955,2,2,0,utilization=31.01%,0.3100685419339248,False,PREDICTED_5M,REACTIVE
1362,1362,55.14466196507088,57.0,1.855338034929126,2,2,0,utilization=27.57%,0.2757233098253544,False,PREDICTED_5M,REACTIVE
1363,1363,59.2010955776309,65.0,5.798904422369098,2,2,-1,utilization=29.60%,0.2960054778881545,False,PREDICTED_5M,REACTIVE
1364,1364,63.68111278117239,76.0,12.318887218827612,2,2,0,utilization=31.84%,0.31840556390586194,False,PREDICTED_5M,REACTIVE
1365,1365,65.27292724141226,44.0,-21.272927241412265,2,2,0,utilization=32.64%,0.3263646362070613,False,PREDICTED_5M,REACTIVE
1366,1366,56.306336873290405,53.0,-3.3063368732904053,2,2,0,utilization=28.15%,0.28153168436645204,False,PREDICTED_5M,REACTIVE
1367,1367,60.62240809101554,117.0,56.37759190898446,2,2,0,utilization=30.31%,0.30311204045507767,False,PREDICTED_5M,REACTIVE
1368,1368,103.12865884696008,74.0,-29.128658846960093,2,2,0,utilization=51.56%,0.5156432942348004,False,PREDICTED_5M,REACTIVE
1369,1369,63.88099385118866,101.0,37.11900614881134,2,2,0,utilization=31.94%,0.3194049692559433,False,PREDICTED_5M,REACTIVE
1370,1370,85.76868428619103,91.0,5.231315713808968,2,2,0,utilization=42.88%,0.42884342143095516,False,PREDICTED_5M,REACTIVE
1371,1371,76.70261663670293,97.0,20.297383363297072,2,2,0,utilization=38.35%,0.3835130831835146,False,PREDICTED_5M,REACTIVE
1372,1372,86.25856949811953,109.0,22.741430501880476,2,2,0,utilization=43.13%,0.43129284749059765,False,PREDICTED_5M,REACTIVE
1373,1373,99.26876298464946,66.0,-33.268762984649456,2,2,0,utilization=49.63%,0.4963438149232473,False,PREDICTED_5M,REACTIVE
1374,1374,76.6851671634094,50.0,-26.685167163409403,2,2,0,utilization=38.34%,0.38342583581704703,False,PREDICTED_5M,REACTIVE
1375,1375,77.26348976422163,73.0,-4.263489764221632,2,2,0,utilization=38.63%,0.38631744882110813,False,PREDICTED_5M,REACTIVE
1376,1376,77.2854055657568,57.0,-20.285405565756804,2,2,0,utilization=38.64%,0.386427027828784,False,PREDICTED_5M,REACTIVE
1377,1377,72.92682034997165,53.0,-19.92682034997165,2,2,0,utilization=36.46%,0.3646341017498582,False,PREDICTED_5M,REACTIVE
1378,1378,72.91469102020154,61.0,-11.914691020201545,2,2,0,utilization=36.46%,0.36457345510100775,False,PREDICTED_5M,REACTIVE
1379,1379,75.73980274246287,48.0,-27.73980274246287,2,2,0,utilization=37.87%,0.37869901371231435,False,PREDICTED_5M,REACTIVE
1380,1380,65.2783615967555,58.0,-7.278361596755502,2,2,0,utilization=32.64%,0.32639180798377754,False,PREDICTED_5M,REACTIVE
1381,1381,69.99304414638695,54.0,-15.99304414638695,2,2,0,utilization=35.00%,0.34996522073193476,False,PREDICTED_5M,REACTIVE
1382,1382,65.83000737014896,58.0,-7.830007370148962,2,2,0,utilization=32.92%,0.3291500368507448,False,PREDICTED_5M,REACTIVE
1383,1383,67.61652978912365,74.0,6.383470210876354,2,2,0,utilization=33.81%,0.33808264894561824,False,PREDICTED_5M,REACTIVE
1384,1384,68.653380800117,71.0,2.346619199882994,2,2,0,utilization=34.33%,0.343266904000585,False,PREDICTED_5M,REACTIVE
1385,1385,70.20153465888458,47.0,-23.201534658884583,2,2,0,utilization=35.10%,0.3510076732944229,False,PREDICTED_5M,REACTIVE
1386,1386,64.39103144915734,69.0,4.608968550842661,2,2,0,utilization=32.20%,0.3219551572457867,False,PREDICTED_5M,REACTIVE
1387,1387,70.66162357540455,98.0,27.33837642459545,2,2,0,utilization=35.33%,0.35330811787702276,False,PREDICTED_5M,REACTIVE
1388,1388,86.16155855801594,87.0,0.8384414419840596,2,2,0,utilization=43.08%,0.4308077927900797,False,PREDICTED_5M,REACTIVE
1389,1389,77.50603408100272,103.0,25.49396591899728,2,2,0,utilization=38.75%,0.38753017040501364,False,PREDICTED_5M,REACTIVE
1390,1390,93.194693304297,111.0,17.80530669570301,2,2,0,utilization=46.60%,0.465973466521485,False,PREDICTED_5M,REACTIVE
1391,1391,100.07507676672545,58.0,-42.075076766725445,2,2,0,utilization=50.04%,0.5003753838336272,False,PREDICTED_5M,REACTIVE
1392,1392,81.2104891809488,123.0,41.7895108190512,2,2,0,utilization=40.61%,0.406052445904744,False,PREDICTED_5M,REACTIVE
1393,1393,112.0925419895114,103.0,-9.092541989511403,2,2,0,utilization=56.05%,0.560462709947557,False,PREDICTED_5M,REACTIVE
1394,1394,101.2459612843815,79.0,-22.24596128438149,2,2,0,utilization=50.62%,0.5062298064219075,False,PREDICTED_5M,REACTIVE
1395,1395,89.67634839294955,88.0,-1.6763483929495493,2,2,0,utilization=44.84%,0.4483817419647477,False,PREDICTED_5M,REACTIVE
1396,1396,93.59384024982624,104.0,10.406159750173757,2,2,0,utilization=46.80%,0.4679692012491312,False,PREDICTED_5M,REACTIVE
1397,1397,101.70909429990829,90.0,-11.709094299908273,2,2,0,utilization=50.85%,0.5085454714995414,False,PREDICTED_5M,REACTIVE
1398,1398,100.57415712917356,76.0,-24.57415712917357,2,2,0,utilization=50.29%,0.5028707856458677,False,PREDICTED_5M,REACTIVE
1399,1399,94.37085073620852,49.0,-45.37085073620851,2,2,0,utilization=47.19%,0.4718542536810426,False,PREDICTED_5M,REACTIVE
1400,1400,80.35931605426292,78.0,-2.3593160542629192,2,2,0,utilization=40.18%,0.4017965802713146,False,PREDICTED_5M,REACTIVE
1401,1401,86.85448723411533,109.0,22.145512765884675,2,2,0,utilization=43.43%,0.43427243617057665,False,PREDICTED_5M,REACTIVE
1402,1402,105.00755154946944,50.0,-55.00755154946944,2,2,0,utilization=52.50%,0.5250377577473472,False,PREDICTED_5M,REACTIVE
1403,1403,86.5058804358609,96.0,9.494119564139098,2,2,0,utilization=43.25%,0.4325294021793045,False,PREDICTED_5M,REACTIVE
1404,1404,101.77826606756214,40.0,-61.77826606756214,2,2,0,utilization=50.89%,0.5088913303378108,False,PREDICTED_5M,REACTIVE
1405,1405,70.22329051700464,63.0,-7.223290517004642,2,2,0,utilization=35.11%,0.3511164525850232,False,PREDICTED_5M,REACTIVE
1406,1406,83.412356876265,86.0,2.587643123735006,2,2,0,utilization=41.71%,0.41706178438132496,False,PREDICTED_5M,REACTIVE
1407,1407,95.66897727775718,60.0,-35.66897727775718,2,2,0,utilization=47.83%,0.4783448863887859,False,PREDICTED_5M,REACTIVE
1408,1408,79.7909748708699,92.0,12.209025129130096,2,2,0,utilization=39.90%,0.3989548743543495,False,PREDICTED_5M,REACTIVE
1409,1409,92.85359894783556,75.0,-17.853598947835565,2,2,0,utilization=46.43%,0.46426799473917785,False,PREDICTED_5M,REACTIVE
1410,1410,80.45724310202485,94.0,13.542756897975153,2,2,0,utilization=40.23%,0.4022862155101242,False,PREDICTED_5M,REACTIVE
1411,1411,96.82991760164192,70.0,-26.829917601641924,2,2,0,utilization=48.41%,0.4841495880082096,False,PREDICTED_5M,REACTIVE
1412,1412,83.36986600372383,149.0,65.63013399627617,2,2,0,utilization=41.68%,0.4168493300186191,False,PREDICTED_5M,REACTIVE
1413,1413,121.2301644981341,177.0,55.7698355018659,2,2,0,utilization=60.62%,0.6061508224906705,False,PREDICTED_5M,REACTIVE
1414,1414,123.65117144517627,104.0,-19.65117144517629,2,2,0,utilization=61.83%,0.6182558572258814,False,PREDICTED_5M,REACTIVE
1415,1415,109.9488576815068,103.0,-6.948857681506794,2,2,0,utilization=54.97%,0.549744288407534,False,PREDICTED_5M,REACTIVE
1416,1416,113.32118832847044,134.0,20.67881167152956,2,2,0,utilization=56.66%,0.5666059416423522,False,PREDICTED_5M,REACTIVE
1417,1417,122.0943414450354,90.0,-32.0943414450354,2,2,0,utilization=61.05%,0.610471707225177,False,PREDICTED_5M,REACTIVE
1418,1418,106.24277339116983,137.0,30.757226608830152,2,2,0,utilization=53.12%,0.5312138669558492,False,PREDICTED_5M,REACTIVE
1419,1419,125.74749599428382,71.0,-54.747495994283824,2,2,0,utilization=62.87%,0.6287374799714192,False,PREDICTED_5M,REACTIVE
1420,1420,99.9188243965406,80.0,-19.91882439654061,2,2,0,utilization=49.96%,0.499594121982703,False,PREDICTED_5M,REACTIVE
1421,1421,110.76095885913708,115.0,4.239041140862909,2,2,0,utilization=55.38%,0.5538047942956854,False,PREDICTED_5M,REACTIVE
1422,1422,113.89401398444772,148.0,34.10598601555228,2,2,0,utilization=56.95%,0.5694700699222386,False,PREDICTED_5M,REACTIVE
1423,1423,125.53747109867034,81.0,-44.53747109867034,2,2,0,utilization=62.77%,0.6276873554933516,False,PREDICTED_5M,REACTIVE
1424,1424,105.66777115009003,47.0,-58.66777115009005,2,2,0,utilization=52.83%,0.5283388557504501,False,PREDICTED_5M,REACTIVE
1425,1425,99.1233854993716,38.0,-61.1233854993716,2,2,0,utilization=49.56%,0.495616927496858,False,PREDICTED_5M,REACTIVE
1426,1426,90.58536121377637,115.0,24.414638786223648,2,2,0,utilization=45.29%,0.4529268060688818,False,PREDICTED_5M,REACTIVE
1427,1427,110.48811076687818,91.0,-19.48811076687818,2,2,0,utilization=55.24%,0.552440553834391,False,PREDICTED_5M,REACTIVE
1428,1428,100.99838755913316,157.0,56.00161244086685,2,2,0,utilization=50.50%,0.5049919377956659,False,PREDICTED_5M,REACTIVE
1429,1429,125.06388660867329,150.0,24.936113391326728,2,2,0,utilization=62.53%,0.6253194330433665,False,PREDICTED_5M,REACTIVE
1430,1430,121.8977944204216,132.0,10.102205579578396,2,2,0,utilization=60.95%,0.6094889721021081,False,PREDICTED_5M,REACTIVE
1431,1431,126.89756711164485,120.0,-6.8975671116448325,2,2,0,utilization=63.45%,0.6344878355582242,False,PREDICTED_5M,REACTIVE
1432,1432,126.26804622450491,155.0,28.73195377549509,2,2,0,utilization=63.13%,0.6313402311225246,False,PREDICTED_5M,REACTIVE
1433,1433,129.9921120945325,153.0,23.0078879054675,2,2,0,utilization=65.00%,0.6499605604726625,False,PREDICTED_5M,REACTIVE
1434,1434,130.95427468802416,130.0,-0.9542746880241566,2,2,0,utilization=65.48%,0.6547713734401208,False,PREDICTED_5M,REACTIVE
1435,1435,126.43152392414964,128.0,1.56847607585037,2,2,0,utilization=63.22%,0.6321576196207482,False,PREDICTED_5M,REACTIVE
1436,1436,130.5573073727652,121.0,-9.557307372765194,2,2,0,utilization=65.28%,0.6527865368638259,False,PREDICTED_5M,REACTIVE
1437,1437,130.4269063154505,93.0,-37.42690631545051,2,2,0,utilization=65.21%,0.6521345315772525,False,PREDICTED_5M,REACTIVE
1438,1438,123.30087590987156,141.0,17.699124090128436,2,2,0,utilization=61.65%,0.6165043795493578,False,PREDICTED_5M,REACTIVE
1439,1439,140.2843959157395,101.0,-39.28439591573951,2,3,1,utilization=70.14%,0.467614653052465,False,PREDICTED_5M,REACTIVE
1440,1440,130.9434381562301,124.0,-6.943438156230087,3,3,0,utilization=43.65%,0.4364781271874336,False,PREDICTED_5M,REACTIVE
1441,1441,139.21751527043276,173.0,33.782484729567244,3,3,0,utilization=46.41%,0.46405838423477586,False,PREDICTED_5M,REACTIVE
1442,1442,149.793378997662,103.0,-46.79337899766199,3,3,0,utilization=49.93%,0.49931126332554,False,PREDICTED_5M,REACTIVE
1443,1443,132.28167203077948,172.0,39.718327969220525,3,3,0,utilization=44.09%,0.4409389067692649,False,PREDICTED_5M,REACTIVE
1444,1444,148.80712338513328,102.0,-46.80712338513328,3,3,0,utilization=49.60%,0.49602374461711096,False,PREDICTED_5M,REACTIVE
1445,1445,133.99439879370186,112.0,-21.994398793701865,3,3,0,utilization=44.66%,0.44664799597900623,False,PREDICTED_5M,REACTIVE
1446,1446,133.2984878995861,109.0,-24.29848789958609,3,3,0,utilization=44.43%,0.4443282929986203,False,PREDICTED_5M,REACTIVE
1447,1447,131.65517455327264,92.0,-39.65517455327264,3,3,0,utilization=43.89%,0.43885058184424214,False,PREDICTED_5M,REACTIVE
1448,1448,120.87206837305528,147.0,26.12793162694473,3,3,0,utilization=40.29%,0.40290689457685097,False,PREDICTED_5M,REACTIVE
1449,1449,144.58057210378425,157.0,12.419427896215751,3,3,0,utilization=48.19%,0.4819352403459475,False,PREDICTED_5M,REACTIVE
1450,1450,147.56140172044968,153.0,5.43859827955032,3,3,0,utilization=49.19%,0.4918713390681656,False,PREDICTED_5M,REACTIVE
1451,1451,148.1176833719614,136.0,-12.117683371961393,3,3,0,utilization=49.37%,0.4937256112398713,False,PREDICTED_5M,REACTIVE
1452,1452,146.33005817012298,139.0,-7.330058170122982,3,3,0,utilization=48.78%,0.48776686056707663,False,PREDICTED_5M,REACTIVE
1453,1453,148.57084350092526,193.0,44.429156499074736,3,3,0,utilization=49.52%,0.4952361450030842,False,PREDICTED_5M,REACTIVE
1454,1454,156.6150786678451,140.0,-16.615078667845097,3,3,0,utilization=52.21%,0.5220502622261504,False,PREDICTED_5M,REACTIVE
1455,1455,148.58681640879036,140.0,-8.586816408790355,3,3,0,utilization=49.53%,0.49528938802930117,False,PREDICTED_5M,REACTIVE
1456,1456,150.67902797591077,88.0,-62.67902797591077,3,3,0,utilization=50.23%,0.5022634265863692,False,PREDICTED_5M,REACTIVE
1457,1457,129.09882385547914,45.0,-84.09882385547914,3,3,0,utilization=43.03%,0.43032941285159715,False,PREDICTED_5M,REACTIVE
1458,1458,105.96405328143427,106.0,0.0359467185657109,3,3,0,utilization=35.32%,0.35321351093811426,False,PREDICTED_5M,REACTIVE
1459,1459,134.52505433453996,94.0,-40.52505433453996,3,3,0,utilization=44.84%,0.44841684778179985,False,PREDICTED_5M,REACTIVE
1460,1460,127.69155084015844,80.0,-47.69155084015843,3,3,0,utilization=42.56%,0.4256385028005281,False,PREDICTED_5M,REACTIVE
1461,1461,122.475514159017,99.0,-23.47551415901701,3,3,0,utilization=40.83%,0.40825171386339,False,PREDICTED_5M,REACTIVE
1462,1462,125.18901233865871,100.0,-25.189012338658717,3,3,0,utilization=41.73%,0.417296707795529,False,PREDICTED_5M,REACTIVE
1463,1463,123.44274668630383,168.0,44.557253313696165,3,3,0,utilization=41.15%,0.4114758222876794,False,PREDICTED_5M,REACTIVE
1464,1464,145.57372099573854,114.0,-31.57372099573854,3,3,0,utilization=48.52%,0.4852457366524618,False,PREDICTED_5M,REACTIVE
1465,1465,132.9540776459531,109.0,-23.954077645953102,3,3,0,utilization=44.32%,0.4431802588198437,False,PREDICTED_5M,REACTIVE
1466,1466,131.16045626506644,140.0,8.839543734933557,3,3,0,utilization=43.72%,0.4372015208835548,False,PREDICTED_5M,REACTIVE
1467,1467,136.61603571265331,105.0,-31.616035712653314,3,3,0,utilization=45.54%,0.4553867857088444,False,PREDICTED_5M,REACTIVE
1468,1468,125.96514678596456,105.0,-20.965146785964563,3,3,0,utilization=41.99%,0.4198838226198819,False,PREDICTED_5M,REACTIVE
1469,1469,123.9704662626024,145.0,21.0295337373976,3,3,0,utilization=41.32%,0.413234887542008,False,PREDICTED_5M,REACTIVE
1470,1470,136.8027137753813,148.0,11.197286224618692,3,3,0,utilization=45.60%,0.45600904591793767,False,PREDICTED_5M,REACTIVE
1471,1471,145.05103645095596,127.0,-18.05103645095596,3,3,0,utilization=48.35%,0.48350345483651985,False,PREDICTED_5M,REACTIVE
1472,1472,139.39935949904793,140.0,0.6006405009520677,3,3,0,utilization=46.47%,0.4646645316634931,False,PREDICTED_5M,REACTIVE
1473,1473,145.17188755748123,138.0,-7.171887557481227,3,3,0,utilization=48.39%,0.4839062918582708,False,PREDICTED_5M,REACTIVE
1474,1474,145.78246667063195,98.0,-47.78246667063195,3,3,0,utilization=48.59%,0.48594155556877316,False,PREDICTED_5M,REACTIVE
1475,1475,134.79549396996623,100.0,-34.79549396996623,3,3,0,utilization=44.93%,0.44931831323322075,False,PREDICTED_5M,REACTIVE
1476,1476,130.55084373047313,133.0,2.449156269526867,3,3,0,utilization=43.52%,0.4351694791015771,False,PREDICTED_5M,REACTIVE
1477,1477,136.26095645133665,127.0,-9.260956451336623,3,3,0,utilization=45.42%,0.45420318817112215,False,PREDICTED_5M,REACTIVE
1478,1478,136.64561426581133,110.0,-26.64561426581133,3,3,0,utilization=45.55%,0.4554853808860378,False,PREDICTED_5M,REACTIVE
1479,1479,132.12074828261194,146.0,13.879251717388058,3,3,0,utilization=44.04%,0.44040249427537315,False,PREDICTED_5M,REACTIVE
1480,1480,144.49772864059244,196.0,51.50227135940756,3,3,0,utilization=48.17%,0.4816590954686415,False,PREDICTED_5M,REACTIVE
1481,1481,153.46886975700406,179.0,25.531130242995943,3,3,0,utilization=51.16%,0.5115628991900135,False,PREDICTED_5M,REACTIVE
1482,1482,157.52480378265028,129.0,-28.52480378265028,3,3,0,utilization=52.51%,0.5250826792755009,False,PREDICTED_5M,REACTIVE
1483,1483,146.21406422685052,53.0,-93.21406422685052,3,3,0,utilization=48.74%,0.4873802140895018,False,PREDICTED_5M,REACTIVE
1484,1484,111.95762970497384,141.0,29.042370295026146,3,3,0,utilization=37.32%,0.37319209901657946,False,PREDICTED_5M,REACTIVE
1485,1485,150.98990567391286,127.0,-23.989905673912855,3,3,0,utilization=50.33%,0.5032996855797095,False,PREDICTED_5M,REACTIVE
1486,1486,136.9420947914876,168.0,31.05790520851241,3,3,0,utilization=45.65%,0.45647364930495865,False,PREDICTED_5M,REACTIVE
1487,1487,155.4777842386832,171.0,15.5222157613168,3,3,0,utilization=51.83%,0.5182592807956107,False,PREDICTED_5M,REACTIVE
1488,1488,152.6893912613028,161.0,8.310608738697198,3,3,0,utilization=50.90%,0.508964637537676,False,PREDICTED_5M,REACTIVE
1489,1489,155.31741492030918,170.0,14.682585079690824,3,3,0,utilization=51.77%,0.5177247164010306,False,PREDICTED_5M,REACTIVE
1490,1490,157.58114465008956,99.0,-58.58114465008956,3,3,0,utilization=52.53%,0.5252704821669651,False,PREDICTED_5M,REACTIVE
1491,1491,133.10530360105918,131.0,-2.105303601059177,3,3,0,utilization=44.37%,0.4436843453368639,False,PREDICTED_5M,REACTIVE
1492,1492,146.16480117168146,91.0,-55.16480117168146,3,3,0,utilization=48.72%,0.4872160039056049,False,PREDICTED_5M,REACTIVE
1493,1493,127.10906318189176,102.0,-25.10906318189176,3,3,0,utilization=42.37%,0.4236968772729725,False,PREDICTED_5M,REACTIVE
1494,1494,133.80957825932356,134.0,0.1904217406764417,3,3,0,utilization=44.60%,0.4460319275310785,False,PREDICTED_5M,REACTIVE
1495,1495,143.09131980649667,136.0,-7.091319806496671,3,3,0,utilization=47.70%,0.47697106602165557,False,PREDICTED_5M,REACTIVE
1496,1496,142.75513622875553,167.0,24.244863771244468,3,3,0,utilization=47.59%,0.47585045409585175,False,PREDICTED_5M,REACTIVE
1497,1497,149.68111761005517,150.0,0.3188823899448323,3,3,0,utilization=49.89%,0.4989370587001839,False,PREDICTED_5M,REACTIVE
1498,1498,149.86662263645658,138.0,-11.866622636456585,3,3,0,utilization=49.96%,0.4995554087881886,False,PREDICTED_5M,REACTIVE
1499,1499,146.99075572933495,97.0,-49.99075572933495,3,3,0,utilization=49.00%,0.4899691857644498,False,PREDICTED_5M,REACTIVE
1500,1500,127.86083350177267,93.0,-34.860833501772674,3,3,0,utilization=42.62%,0.42620277833924225,False,PREDICTED_5M,REACTIVE
1501,1501,123.54068552641814,147.0,23.459314473581856,3,3,0,utilization=41.18%,0.4118022850880605,False,PREDICTED_5M,REACTIVE
1502,1502,144.37086662611586,140.0,-4.370866626115856,3,3,0,utilization=48.12%,0.48123622208705286,False,PREDICTED_5M,REACTIVE
1503,1503,142.0955535451534,141.0,-1.095553545153393,3,3,0,utilization=47.37%,0.4736518451505113,False,PREDICTED_5M,REACTIVE
1504,1504,147.61891379306317,168.0,20.38108620693683,3,3,0,utilization=49.21%,0.4920630459768772,False,PREDICTED_5M,REACTIVE
1505,1505,150.829684558042,39.0,-111.829684558042,3,3,0,utilization=50.28%,0.5027656151934733,False,PREDICTED_5M,REACTIVE
1506,1506,103.64114029949842,63.0,-40.64114029949842,3,3,0,utilization=34.55%,0.34547046766499473,False,PREDICTED_5M,REACTIVE
1507,1507,109.49551215335389,124.0,14.504487846646128,3,3,0,utilization=36.50%,0.36498504051117964,False,PREDICTED_5M,REACTIVE
1508,1508,132.88385179711065,138.0,5.116148202889349,3,3,0,utilization=44.29%,0.4429461726570355,False,PREDICTED_5M,REACTIVE
1509,1509,136.0473290182918,209.0,72.9526709817082,3,3,0,utilization=45.35%,0.4534910967276394,False,PREDICTED_5M,REACTIVE
1510,1510,163.10511032933854,153.0,-10.105110329338544,3,3,0,utilization=54.37%,0.5436837010977952,False,PREDICTED_5M,REACTIVE
1511,1511,154.4208513595379,162.0,7.579148640462108,3,3,0,utilization=51.47%,0.5147361711984596,False,PREDICTED_5M,REACTIVE
1512,1512,159.62231771379953,129.0,-30.62231771379953,3,3,0,utilization=53.21%,0.5320743923793317,False,PREDICTED_5M,REACTIVE
1513,1513,142.30637571480295,194.0,51.693624285197046,3,3,0,utilization=47.44%,0.47435458571600986,False,PREDICTED_5M,REACTIVE
1514,1514,166.43464589000803,171.0,4.565354109991972,3,3,0,utilization=55.48%,0.5547821529666934,False,PREDICTED_5M,REACTIVE
1515,1515,154.0796923907127,105.0,-49.07969239071269,3,3,0,utilization=51.36%,0.513598974635709,False,PREDICTED_5M,REACTIVE
1516,1516,132.45123968967152,114.0,-18.451239689671525,3,3,0,utilization=44.15%,0.44150413229890506,False,PREDICTED_5M,REACTIVE
1517,1517,135.90624309876233,152.0,16.09375690123767,3,3,0,utilization=45.30%,0.45302081032920777,False,PREDICTED_5M,REACTIVE
1518,1518,157.43484176125287,216.0,58.56515823874713,3,3,0,utilization=52.48%,0.5247828058708429,False,PREDICTED_5M,REACTIVE
1519,1519,172.40728664330575,117.0,-55.40728664330575,3,3,0,utilization=57.47%,0.5746909554776859,False,PREDICTED_5M,REACTIVE
1520,1520,145.18369469316096,115.0,-30.18369469316096,3,3,0,utilization=48.39%,0.4839456489772032,False,PREDICTED_5M,REACTIVE
1521,1521,144.26489670811756,109.0,-35.26489670811756,3,3,0,utilization=48.09%,0.48088298902705856,False,PREDICTED_5M,REACTIVE
1522,1522,133.23131607911557,80.0,-53.23131607911557,3,3,0,utilization=44.41%,0.44410438693038523,False,PREDICTED_5M,REACTIVE
1523,1523,120.21326987701966,165.0,44.786730122980345,3,3,0,utilization=40.07%,0.4007108995900655,False,PREDICTED_5M,REACTIVE
1524,1524,151.10366676253523,145.0,-6.103666762535255,3,3,0,utilization=50.37%,0.5036788892084507,False,PREDICTED_5M,REACTIVE
